bitcoin_price,bitcoin_volume,ethereum_price,ethereum_volume,litecoin_price,litecoin_volume,bitcoin_return,ethereum_return,litecoin_return,log_bitcoin_volume,log_ethereum_volume,log_litecoin_volume,bitcoin_ma7,ethereum_ma7,litecoin_ma7,bitcoin_ma30,ethereum_ma30,litecoin_ma30,bitcoin_volatility,ethereum_volatility,litecoin_volatility,bitcoin_return_lag1,ethereum_return_lag1,litecoin_return_lag1,btc_eth_corr,btc_ltc_corr,ltc_eth_corr
124117.24691063132,51235419521.6194,4577.537568992527,29474724093.874985,120.3294062952038,599725006.2600573,0.0008854326664236023,0.0033232351187286735,-0.0018215612844447726,24.659696917368326,24.10679892267718,20.211981786885904,123775.64213999589,4545.203431104525,120.29540893303458,123577.79614793842,4538.484123983875,120.03175870262407,0.0030101376132680674,0.0046444799307857184,0.005186874822108103,0.0011531631881234183,0.00661701065891851,0.0030507984372676322,-0.5226434310726588,0.514808823438424,-0.0911834106704989
124256.788344884,51657889852.25669,4574.697109789801,28443813871.969933,120.0196389646636,564711285.168722,0.0011242711043466525,-0.0006205212212710975,-0.00257432775642763,24.667908776959422,24.07119653531563,20.151825160575314,123879.90846612604,4550.886722953887,120.31664768084605,123549.40258204541,4538.346069571741,119.97953856687384,0.0025529155027831777,0.004639080151381237,0.003943868289100952,0.0008854326664236023,0.0033232351187286735,-0.0018215612844447726,-0.5107322611604674,0.4794631447001224,-0.03293631838895449
124555.9076969706,52344556631.68725,4572.618090498075,28466832570.565796,119.826430371427,564276755.5038415,0.0024072676919377756,-0.00045446053407061093,-0.0016098081522598617,24.68111378858323,24.072005477096795,20.151055392127972,124013.48325216562,4558.0841236219885,120.1882676404246,123534.2776303892,4538.497431927128,119.94110175387011,0.0026188844642299506,0.004375031711676107,0.002498498172965076,0.0011242711043466525,-0.0006205212212710975,-0.00257432775642763,-0.5250101786044196,0.4726353205451957,-0.019673041183691262
124717.7784896696,54043325104.25926,4580.2131200566755,28457147485.455597,120.39722092396484,593423367.9712657,0.001299583421549233,0.001660980516694277,0.004763477896892798,24.7130518785907,24.071665195718236,20.20141864652731,124128.12828351623,4565.447194930216,120.18251863372359,123532.76074849814,4539.12673676975,119.88278794286819,0.0025605645061549023,0.004374422623704034,0.00322446546810024,0.0024072676919377756,-0.00045446053407061093,-0.0016098081522598617,-0.528514613205231,0.4717586481179665,-0.00874845404295873
124579.36634572686,58815246822.26827,4626.312787131179,31068007632.67147,120.1270470797119,584306581.1371585,-0.001109802833396345,0.01006496114179356,-0.0022440206026314025,24.79766695795408,24.159444433212276,20.18593637245721,124299.87785880324,4575.162754418199,120.20443984071835,123531.84379641837,4539.738170254354,119.82027334032452,0.0015401924817442592,0.005165219219566087,0.0029539419934681054,0.001299583421549233,0.001660980516694277,0.004763477896892798,-0.5528678237519915,0.46638455815848723,-0.10549371116791842
125194.70107404342,60427636058.634094,4649.734622941543,33712860030.318092,120.70394070113092,605324316.1379921,0.004939298909330647,0.005062743676890191,0.004802362460772258,24.82471238789899,24.24114520481591,20.22127493375065,124489.89078977126,4591.927003025558,120.27895400158043,123600.03625808425,4541.839606124504,119.81419685896036,0.0018319680129645832,0.003896496317819799,0.0034134257492288277,-0.001109802833396345,0.01006496114179356,-0.0022440206026314025,-0.3164823918565921,0.42440582492282547,0.045202645962423287
125294.91490179634,60466260495.56303,4680.658676093778,35623139118.4967,119.51257488711298,635547833.7238199,0.0008004638127108166,0.006650713569685607,-0.009870148456609384,24.825351368680376,24.29626123892872,20.269997916766286,124673.81482338886,4608.824567929083,120.130894174745,123675.44686058717,4545.895207025614,119.79622538683066,0.0018487833831417175,0.0039007706026317804,0.005004873388511534,0.004939298909330647,0.005062743676890191,0.004802362460772258,-0.2989135545459298,0.4220893443221308,-0.2274689843885631
125465.7344354104,63197639882.15363,4678.467501992121,34691480545.85165,119.96264965732782,672246224.4552046,0.0013633397153263171,-0.0004681337079434078,0.0037659197840893555,24.869532793780945,24.269759976373102,20.326135238304186,124866.45589835732,4623.243129786168,120.07850036933415,123741.43444739569,4550.404603340174,119.78936577607493,0.0018319985787361166,0.004208006901429884,0.005328421672019076,0.0008004638127108166,0.006650713569685607,-0.009870148456609384,-0.3133935765955136,0.5207555430942961,-0.2653917851668414
126079.88702928118,64602057754.86489,4705.599848626491,37794375789.62537,120.1585219618908,657541304.7920411,0.004894982655100577,0.005799409020756707,0.001632777411323394,24.891512101033605,24.355426139894035,20.304018142540343,125126.8985675569,4641.943521048552,120.09834079750947,123837.88432889992,4555.464433168204,119.7987025624619,0.0022038357613265755,0.0039463168104299775,0.0052824963538848696,0.0013633397153263171,-0.0004681337079434078,0.0037659197840893555,-0.340307087711811,0.3782391309572938,-0.3798606954948614
125375.20071876704,67593796216.04656,4713.993653656764,36856401258.812416,119.94289140630326,663150265.8828667,-0.0055892048059218435,0.0017837906537512271,-0.0017945506657940369,24.936782043846847,24.330295151752484,20.312512169351763,125243.94042781355,4662.140030071221,120.11497808820607,123912.17313489647,4561.377480502399,119.78515489413572,0.0036239118820709263,0.0035961081618716387,0.005293362852082985,0.004894982655100577,0.005799409020756707,0.001632777411323394,-0.2575501036827165,0.42246676807615885,-0.25339195237540335
125252.37803951433,68095856589.72601,4702.759730668934,38483705660.2383,119.68163303559824,657410970.9338952,-0.0009796409381487292,-0.0023831009995347596,-0.002178189700463462,24.944182205236565,24.373500759075007,20.303819908945435,125320.31179207707,4679.646688730116,120.01275124701085,123985.73313250204,4566.918328268154,119.77651108002215,0.0036883188080030624,0.004348948534444322,0.004922434155351369,-0.0055892048059218435,0.0017837906537512271,-0.0017945506657940369,-0.17354585329420286,0.45929444621309645,-0.21261039624165745
124974.22659513996,70764553602.02519,4688.8542640722235,39681395526.80057,118.90874274138513,687208051.9335182,-0.002220727851463322,-0.0029568737067356965,-0.006457885597059176,24.98262405695186,24.404148288296074,20.348147647037017,125376.7203991361,4688.581185435979,119.83870777010702,124057.52222521225,4572.034632437119,119.74594191205749,0.00379729851105839,0.003985981211191302,0.00536078048513997,-0.0009796409381487292,-0.0023831009995347596,-0.002178189700463462,0.0498082041360685,0.47647491728221686,-0.011473115174853443
125071.79779861,69966745113.29373,4681.655342025328,40953213105.982285,118.49515338291312,698546604.8714966,0.0007807306044480544,-0.0015353264660104005,-0.0034782081530499998,24.97128589631856,24.43569610831831,20.364512457229264,125359.16278835988,4693.141288162234,119.52316672464733,124125.58845071547,4577.004255549645,119.7005197295946,0.003267808335225481,0.0039000646104049115,0.00461470399974607,-0.002220727851463322,-0.0029568737067356965,-0.006457885597059176,0.23582822431712835,0.4467323344209946,0.1231099954510881
124773.50823074432,69605991064.72382,4701.147670113392,40898867351.30334,118.38717318392834,705811046.5708206,-0.002384946671558863,0.00416355469679508,-0.0009112625782747852,24.966116479112756,24.434368206513987,20.374858121634404,125284.67612106676,4696.068287307893,119.36239505276383,124180.98057496236,4583.0987156272,119.66964694846624,0.003336776001909734,0.0033758703046425204,0.0033357972231088445,0.0007807306044480544,-0.0015353264660104005,-0.0034782081530499998,0.17603168073757636,0.4239674505593992,0.0452717864070338
124921.55229908747,66572841434.9845,4689.131734746596,41164885082.65789,118.24819712604018,699975894.879062,0.001186502410987611,-0.002555957866030356,-0.0011739114479255575,24.921562545078853,24.440851426089793,20.366556457956317,125206.93581587775,4697.5917491299615,119.11747326257988,124244.5688386486,4589.161551403838,119.63309013065764,0.003320143714565338,0.003575302575249155,0.002489243741796676,-0.002384946671558863,0.00416355469679508,-0.0009112625782747852,0.1414569286506438,0.42558979316193285,0.045092962665488456
124655.8992667757,66362455459.09518,4680.71311513921,39081299335.75191,118.18354061461552,698172114.0469542,-0.002126558847713844,-0.0017953472164161655,-0.0005467864457648908,24.918397303695233,24.388909911693975,20.363976213491842,125003.50899266268,4694.03650148892,118.83533307011196,124312.93664983734,4594.53428857525,119.61885312761935,0.002273295095796715,0.0026792808496622173,0.002048949794605244,0.001186502410987611,-0.002555957866030356,-0.0011739114479255575,0.20355339861334354,0.4132378569387004,0.01953639231008638
124466.99639049204,66703821424.44216,4676.1688178994555,39375102469.91198,118.124585670611,664673893.6707149,-0.0015153945974059058,-0.0009708557495343717,-0.0004988422558499517,24.92352808096209,24.396399536524683,20.314807094388783,124873.76551719484,4688.632953523592,118.57557510787021,124365.12348862957,4600.7429657716775,119.5878839823419,0.0014654674544237213,0.0024356011196847594,0.002164147553007424,-0.002126558847713844,-0.0017953472164161655,-0.0005467864457648908,0.26420773272604486,0.42126920684040453,0.0074728002813925195
124338.75890091428,66514035315.09705,4683.62368292631,39529210792.63125,118.28795199443546,657366784.9218374,-0.0010302931162204931,0.0015942249557625576,0.0013830001849064466,24.920678819723662,24.400305749310736,20.303752694525645,124743.24849739482,4685.899232417502,118.37647781627552,124416.79242459744,4606.726272446319,119.57659386647887,0.0014652612149516895,0.0025601102673617846,0.002548505297191229,-0.0015153945974059058,-0.0009708557495343717,-0.0004988422558499517,0.26532509111202446,0.37818049522562097,0.006277833535639926
124567.02336158842,66519204884.44469,4692.915115363189,38671508202.47132,118.67835572012926,657635570.9445975,0.0018358270799214704,0.0019838127624878243,0.0033004521518147367,24.920756538184737,24.37836894370502,20.304161493832954,124685.07660688747,4686.479354030497,118.34356538466754,124463.68660943606,4612.927742065326,119.57901448430356,0.0017050399917234694,0.002475094993492511,0.00212642933175135,-0.0010302931162204931,0.0015942249557625576,0.0013830001849064466,0.40520418142279285,0.40609291930968966,0.08511275915772586
124435.48715295873,66751029584.72626,4716.647917405344,39710242453.221085,118.78377256841624,689916810.4172716,-0.00105594727304259,0.005057155618361842,0.0008882567309542733,24.924235558613077,24.404874987692214,20.352081585123884,124594.17508608014,4691.478293370499,118.38479669688229,124494.66334119212,4619.80966513843,119.57689380623084,0.001620642097433905,0.0029467554972385534,0.0016072654973670506,0.0018358270799214704,0.0019838127624878243,0.0033004521518147367,0.24108878196384473,0.2400984307636192,-0.00783406045298349
123948.07279897777,66954009886.05509,4713.480174920571,39092138146.51481,118.00748722973246,694771168.6044233,-0.00391700442641274,-0.0006716088502352058,-0.00653528105648149,24.92727180104739,24.389187213324327,20.35909309694587,124476.25573868491,4693.2400797715245,118.33055584628288,124513.50404821588,4626.414957903607,119.563492955228,0.0019515002247055815,0.0026521993871274872,0.003076334452211599,-0.00105594727304259,0.005057155618361842,0.0008882567309542733,0.22531264784878602,0.5551329177388805,0.4968167245340615
123714.60661589548,66851069272.18939,4674.833492720086,40630662228.66885,117.78059343204704,660589243.561497,-0.001883580581853228,-0.00819918208336079,-0.0019227067960841948,24.925733135477728,24.427788845845186,20.308642789470674,124303.83492680035,4691.197473767737,118.26375531856957,124502.80925032558,4632.261702331148,119.51563839459165,0.0017240630517075626,0.004135378034789395,0.0031182429941131722,-0.00391700442641274,-0.0006716088502352058,-0.00653528105648149,0.2601490902959231,0.520810881018041,0.5046885612351858
124034.00312099372,68591727117.79946,4676.161068347627,40203959162.24445,118.14165733023756,699247134.2561663,0.0025817202498157332,0.0002839835107728561,0.0030655635845378004,24.951437768470107,24.41723131436977,20.365514793157246,124214.99262026008,4690.547181368941,118.25777199222986,124501.8887568858,4637.163284798048,119.44556120763987,0.0022304604679787613,0.004095346498730913,0.003406692173689798,-0.001883580581853228,-0.00819918208336079,-0.0019227067960841948,-0.017709169568517782,0.560148621765149,0.4198299853821207
124165.94110094168,68066779863.163025,4675.04905833212,41807948039.972664,118.23700557371784,705320948.9112701,0.0010637242742157493,-0.00023780404465423288,0.0008070670890771847,24.943755117046116,24.45635230292282,20.374163505283658,124171.98472175286,4690.387215716464,118.27383197838799,124509.00085630517,4641.728687106616,119.35548760295276,0.0022879287582170437,0.004079656977253831,0.0034134886097499997,0.0025817202498157332,0.0002839835107728561,0.0030655635845378004,0.11929275021923604,0.6590746151519443,0.4381042806510855
124342.71925733486,67848962481.66093,4681.555489143483,41465298132.05692,118.01475107275836,690923552.2385947,0.0014237250152959735,0.0013917353016366096,-0.001879737226776368,24.940549931771553,24.448122724816663,20.353539743540267,124172.5504869558,4690.091759461774,118.23480327529126,124536.19402948389,4646.6167345165895,119.2936137143786,0.002352287232780501,0.004066943245720912,0.003438285859070402,0.0010637242742157493,-0.00023780404465423288,0.0008070670890771847,0.1507190038524756,0.6050018421435134,0.4093924481041435
124553.84142326003,66362553471.41549,4695.785576229131,41263099804.87161,118.30807538657164,732896377.6875648,0.0016979053312180525,0.003039606626183966,0.0024854885609379984,24.9183987806184,24.44323447036352,20.412514883810825,124170.66735290889,4690.501825299766,118.18190608478302,124567.29260376943,4652.401710863515,119.21304653878506,0.002334928446745218,0.004173384671337749,0.0033063221539923237,0.0014237250152959735,0.0013917353016366096,-0.001879737226776368,0.16343144124143516,0.6115024234505614,0.3980810561076504
125020.94913156852,66368140341.04647,4708.822757220711,41418667253.04068,118.92583109855184,736017590.5503104,0.00375024730647322,0.002776357817012798,0.0052215853394763645,24.918482964155363,24.446997516008942,20.416764577970433,124254.30477842457,4689.38394527339,118.20220016051668,124604.14879914788,4658.406748740903,119.1626587763744,0.0026609393274463792,0.0037931002004679484,0.003941475974903083,0.0016979053312180525,0.003039606626183966,0.0024854885609379984,0.26048013253594593,0.7794975159169569,0.4200686523945515
123652.99325933646,66778142919.319214,4747.83407146624,42073334439.403694,118.33539525745148,729350079.4668115,-0.010941813205980755,0.00828472768181987,-0.004964740087551545,24.924641662155196,24.46267999074727,20.407664394823236,124212.15055847583,4694.291644779913,118.24904416447654,124613.34459716849,4664.724422099269,119.1080519972645,0.004988004666548588,0.0049529366245317915,0.003517585892294502,0.00375024730647322,0.002776357817012798,0.0052215853394763645,-0.27063968667638844,0.7714056894795154,0.10713229923116388
122836.89733491105,68678011756.22955,4708.39471872216,42850957635.61776,116.73651248088998,752080584.0742687,-0.006599888145965238,-0.008306809410443483,-0.013511450002621439,24.95269492318608,24.48099383031965,20.438354037175802,124086.76351833518,4699.086105637353,118.09988974288267,124579.08748975662,4670.591416633672,118.99319102745763,0.005522740497105204,0.004986482066077853,0.006366969798402728,-0.010941813205980755,0.00828472768181987,-0.004964740087551545,0.03187409335700526,0.7812943191052577,0.4633477978065745
121889.18038451842,72337706842.69131,4603.995325462651,42739289173.41665,116.10731835023846,801765198.0025452,-0.007715246566418088,-0.022173033378952378,-0.005389865752195799,25.00461136326777,24.4783844553097,20.502326353641973,123780.36027026728,4688.776713796642,117.80926988859709,124508.47861369146,4671.978736756791,118.84513518330021,0.005774242799060792,0.010125123243874885,0.006211111101367917,-0.006599888145965238,-0.008306809410443483,-0.013511450002621439,0.34281345044301986,0.7931699574836302,0.4630036204812768
121732.14822603676,75757349919.73009,4508.976117116908,47162810520.721985,116.4624361468706,791903360.6208943,-0.001288319094330359,-0.02063842415743411,0.003058530691070871,25.050801305285418,24.576871506296204,20.489949924178443,123432.67557385229,4665.0520079087555,117.55575997047605,124428.97532420496,4669.693355027603,118.71623617835576,0.005599837436528471,0.012198344872709125,0.006461826371357836,-0.007715246566418088,-0.022173033378952378,-0.005389865752195799,0.27051406110589904,0.776922859055651,0.239839088921401
121268.19143320464,76425080070.8926,4500.103883773136,48522105523.075035,115.99326592760552,783760719.9832238,-0.0038112922477193667,-0.0019676824878472887,-0.004028511121589529,25.05957675244134,24.60528531505342,20.4796143289033,122993.45731326228,4639.130349998705,117.26697637831136,124329.355427149,4667.2069141603815,118.58202374378716,0.005280579309437955,0.011964708048880886,0.0064983359148691406,-0.001288319094330359,-0.02063842415743411,0.003058530691070871,0.2620368170530246,0.7839437573170864,0.21963087376461018
120928.14693401167,76794849832.59253,4479.021959920285,48205183793.13481,115.63326793186346,737629834.5815324,-0.0028040700135308905,-0.004684763818202042,-0.0031036111696928215,25.06440341539302,24.598732399816296,20.41895267892972,122475.50095765537,4608.1641190974415,116.88486102763876,124208.43006838369,4664.08704314112,118.44225166246838,0.004784566919040062,0.011380323048494201,0.006123852223660665,-0.0038112922477193667,-0.0019676824878472887,-0.004028511121589529,0.23664657992070415,0.7701850419515199,0.19077827978462084
121777.83582293188,76961180295.29077,4466.664868028584,49973827699.90549,116.10812530327348,777953127.2914402,0.007026394685299087,-0.002758881738530339,0.004106580916573455,25.066566979676523,24.63476525934699,20.472176833915746,122012.19905642155,4573.570134927138,116.48233162831329,124110.43197949245,4660.302101406852,118.29928180844533,0.00575404786536831,0.010791398291560991,0.005876414588885829,-0.0028040700135308905,-0.004684763818202042,-0.0031036111696928215,0.21349549993288022,0.7915412146726107,0.15908576291010423
122141.1149987215,77310956883.83186,4483.4229053190975,49638253109.237076,117.0079958465634,762640529.1991699,0.0029831304960767913,0.003751800904174374,0.007750280533248333,25.071101527447468,24.628027605491898,20.452297351364884,121796.21644776229,4535.797111191831,116.29270314104357,124029.15693459226,4655.539105346449,118.19531343400705,0.005229820127989611,0.009777236654696047,0.0071425718630521075,0.007026394685299087,-0.002758881738530339,0.004106580916573455,0.27449926691566895,0.7937347212665248,0.2755656305602858
121880.52557087885,75569203422.8061,4513.056009184239,49990083586.47608,117.05952203294892,758550513.7524164,-0.002133511126416243,0.006609482194950944,0.00044036466066033064,25.048314675018442,24.63509049445443,20.446919952758655,121659.5919100434,4507.8915812578425,116.33884736276626,123918.68441782011,4650.983151554538,118.0738328117343,0.004792877334672735,0.011243062087968117,0.004834669331272719,0.0029831304960767913,0.003751800904174374,0.007750280533248333,0.24070278021317906,0.7880044551720969,0.27019171233565004
121986.64658513198,75989308583.20114,4485.0383062842875,48172057798.12197,117.35834535027692,738148480.8807968,0.0008706970515270918,-0.006208144291348083,0.0025527467747894494,25.0538584908132,24.598044976192842,20.419655557288184,121673.51565298818,4490.89772137522,116.51756550562891,123808.40880726463,4644.462472560889,118.00202516050645,0.003819386246241417,0.008754733445885277,0.0041285015483403355,-0.002133511126416243,0.006609482194950944,0.00044036466066033064,0.21303177789278638,0.7834791540005626,0.23863717041276308
121518.75593575073,76087884719.80028,4497.548862870083,49020460556.46769,117.0474446554107,733977106.3829975,-0.0038355890786351265,0.0027893979340747332,-0.002649157108838618,25.055154887048072,24.61550361029942,20.413988397240907,121643.03104009018,4489.265256482816,116.60113814970605,123676.84285727599,4638.431851256822,117.90485166044255,0.004087885649033648,0.0047721862876225415,0.004336865104359968,0.0008706970515270918,-0.006208144291348083,0.0025527467747894494,0.17610690629167866,0.7857879335822953,0.21217356039995272
121992.92527055443,77515843484.9213,4454.32846286666,49804861778.9329,117.87589327510356,736717473.640688,0.003902025914866991,-0.009609767747101872,0.007077887280084072,25.07374818448873,24.631378442314972,20.417715031530115,121746.56444542586,4482.725910639034,116.87008491363436,123540.61079865176,4630.05613839816,117.82876403754963,0.004004605687906112,0.0059355549758276505,0.004339969049572211,-0.0038355890786351265,0.0027893979340747332,-0.002649157108838618,0.09124561686212478,0.8289540052921683,0.1382117436620878
121937.25943753116,77428547475.22197,4478.664156702581,50758903926.66679,117.81143768146244,716921889.9420911,-0.0004563037807300274,0.005463381077258855,-0.0005468089517735031,25.07262137998301,24.650352886329888,20.390477453915683,121890.72337450007,4482.674795893648,117.18125202071992,123426.01275594388,4622.211821833021,117.75771558005493,0.003736048354062738,0.006243536127657125,0.003892911267406568,0.003902025914866991,-0.009609767747101872,0.007077887280084072,0.07216341623721367,0.8237741443986362,0.1084327408408678
122125.2292173656,77476496057.7891,4485.698872504915,50881207294.79559,117.81498610443636,751301856.0242627,0.001541528657454716,0.0015707174184531603,3.0119511685411382e-05,25.07324045064726,24.652759483994636,20.43731806908432,121940.35100227632,4485.3939393902665,117.42508927802889,123321.77446187226,4614.976459894219,117.69549401568287,0.002755382658609757,0.006137618493529,0.003947754917621824,-0.0004563037807300274,0.005463381077258855,-0.0005468089517735031,0.045480681399264596,0.7997397327361575,0.06576364014792023
121342.42417322172,78703825248.4861,4484.551399079844,50653535579.99883,117.08483387101695,749655678.841095,-0.006409855270368414,-0.0002558070565336079,-0.00619744785924059,25.08895759664582,24.648274869370727,20.435124565533716,121826.25231291921,4485.555152784659,117.43606613866511,123200.71438114165,4608.166364394474,117.63469705333726,0.0034843342196623733,0.005982159204225477,0.004132426178191608,0.001541528657454716,0.0015707174184531603,3.0119511685411382e-05,0.24942984596019527,0.8469012252690411,0.11804764544080608
121807.9359614418,78837224279.20618,4441.650008798046,52059621146.11146,116.80447887264882,760565368.9433415,0.0038363481807117683,-0.00956648423978379,-0.0023944604019081606,25.090651111612242,24.675655459250688,20.449572622502565,121815.88236871392,4475.3542955866305,117.3996314014794,123091.91898656939,4600.166186620231,117.57834123632846,0.0038522851214910516,0.00614857517010406,0.004231358491519363,-0.006409855270368414,-0.0002558070565336079,-0.00619744785924059,0.14972545089574563,0.767230561205309,0.06443815592315477
121275.38370398917,79491206443.30685,4457.492412447604,51724648365.37437,115.72374382463396,722018147.2006917,-0.0043720653605132664,0.00356678342917105,-0.00925251376013736,25.09891224172544,24.669200262418116,20.397560832553236,121714.27338569351,4471.419167895676,117.16611689781611,122975.31483567755,4592.044344698038,117.48956025768531,0.004136125647378677,0.0062120090285341985,0.005154853086698381,0.0038363481807117683,-0.00956648423978379,-0.0023944604019081606,-0.24316496840980337,0.7463608856851209,-0.27714707932844884
121788.20134628832,78909600685.74966,4436.439551734817,51772009647.69625,115.83984369710836,716094835.0921681,0.0042285386088807275,-0.004723027829278359,0.0010032502288410683,25.091568739103476,24.670115485895593,20.389323168796537,121752.76558719888,4462.689266304924,116.99360247520148,122870.86980391758,4583.621271930979,117.40928181005425,0.004279278890392464,0.006124134030915348,0.005260812362353989,-0.0043720653605132664,0.00356678342917105,-0.00925251376013736,-0.4479276748841909,0.7634642903084312,-0.21233755984593555
121675.72169988608,79203606821.48286,4451.564088614522,51609824260.88313,116.29575537121576,696647791.5486676,-0.0009235676786326641,0.003409161040815123,0.003935706917038706,25.09528767541776,24.666977883983698,20.36179052185262,121707.45079138913,4462.294355697476,116.76786848893182,122771.53055168792,4575.982971046823,117.34635563527425,0.003985472729455339,0.005330871213405978,0.0044872170397710605,0.0042285386088807275,-0.004723027829278359,0.0010032502288410683,-0.48462214449375607,0.7079039420970985,-0.1672015693369265
122480.34767521864,80473630223.54335,4464.731631970364,50882488818.484215,116.53257326892188,675515445.0735658,0.0066128720182747625,0.0029579588418191527,0.002036341712990275,25.111195392856175,24.65278467025924,20.330986581237173,121785.03482534447,4460.303995021445,116.58517357285459,122705.30892784547,4568.935064849186,117.29328855521796,0.004775772961974671,0.004968739131482409,0.004718956056690927,-0.0009235676786326641,0.003409161040815123,0.003935706917038706,-0.4375005081744465,0.6706164207778259,-0.19809125941434555
