timestamp,bitcoin_price,volume,market_cap,timestamp,ethereum_price,volume,market_cap,timestamp,litecoin_price,volume,market_cap
2025-10-05 19:01:18.451,123013.9043884999,69279986533.41328,2451946922005.8896,2025-10-05 18:02:14.198,4507.246661447498,38633197193.945366,544275152644.7688,2025-10-05 19:01:31.640,119.34490166029858,797133831.7507848,9114005233.318502
2025-10-05 20:01:56.743,122604.86493111377,69022639467.68158,2443861489013.1436,2025-10-05 19:01:20.473,4519.530999996804,38632804158.396,545695731671.5403,2025-10-05 20:02:13.133,118.61065070576456,820895050.3520143,9053857511.639553
2025-10-05 21:02:21.816,122901.39122672529,70278549491.53911,2448715937439.3027,2025-10-05 20:02:11.415,4489.908502006611,39045508057.58005,542086384751.06067,2025-10-05 21:02:11.923,119.05366002893393,830540473.8326832,9088459126.566635
2025-10-05 22:01:20.424,122788.69082187871,69946588867.29958,2446078869513.442,2025-10-05 21:02:21.478,4504.124482687096,39372692104.18548,543622802907.35614,2025-10-05 22:01:41.726,118.62665547032623,818340041.5813056,9062649522.430899
2025-10-05 23:01:45.048,123160.19781642949,70682479798.78304,2453121752592.523,2025-10-05 22:01:12.293,4506.871026792935,39658179962.702385,543581360662.99396,2025-10-05 23:01:33.515,118.60573718538885,812296662.9340134,9058741987.700544
2025-10-06 00:02:02.352,123506.18520027678,72011486031.26575,2461221856764.1885,2025-10-05 23:01:43.973,4510.190225212235,39702724231.04636,544329422744.108,2025-10-06 00:02:06.184,118.8473929105979,810945084.8372343,9078024598.809954
2025-10-06 01:00:34.310,123382.85158826497,75694071892.11697,2456131643229.511,2025-10-06 00:02:05.123,4515.321391965295,40355486904.311195,545075062109.96124,2025-10-06 01:01:34.019,118.40951275981735,833519944.0042437,9043889969.460346
2025-10-06 02:02:10.306,124035.45055260476,77334345565.03494,2471827791043.448,2025-10-06 01:00:59.415,4499.431159893875,41858026194.06346,542571771909.9725,2025-10-06 02:01:37.249,119.2162302511377,810616770.0832938,9105532125.32149
2025-10-06 03:00:51.803,124061.61792418701,72613753203.61555,2472607372284.7725,2025-10-06 02:02:10.825,4529.113594340573,42646715652.205185,546675982069.48926,2025-10-06 03:01:43.914,120.24397293879134,835075271.7385129,9181600942.135471
2025-10-06 04:02:12.225,123952.57811836105,70189780274.97359,2468646270426.231,2025-10-06 03:00:17.617,4538.0869890751,41027854932.56724,548594153020.7317,2025-10-06 04:00:25.294,120.93921371433106,798158514.2764139,9238803552.505863
2025-10-06 05:06:12.331,123526.92406197298,63250820574.572464,2464471256365.619,2025-10-06 04:02:15.511,4534.914066844259,38077794855.62012,546968625496.03296,2025-10-06 05:06:16.507,119.87096772998342,762460180.1887554,9166056851.976522
2025-10-06 06:01:06.250,123620.88419469338,58409434183.44461,2464707794600.0522,2025-10-06 05:06:15.805,4522.236285821373,35785932701.02267,546166579487.1971,2025-10-06 06:01:37.668,120.72509065437707,692501314.8892413,9210528049.951807
2025-10-06 07:02:16.211,123915.26327021542,56612536682.25741,2471886079810.834,2025-10-06 06:02:14.428,4528.671620899077,34585884461.87956,546515140862.3133,2025-10-06 07:02:12.908,120.43746397087196,705317504.3727963,9214102085.4319
2025-10-06 08:02:02.894,123377.11931871786,56901900682.476746,2459051500758.111,2025-10-06 07:02:17.017,4558.303870715301,34014472190.518017,550719138860.4414,2025-10-06 08:01:22.708,119.9735986307486,641805194.4500849,9164324669.636343
2025-10-06 09:02:24.407,123864.61055726717,57297645315.99694,2467722785581.723,2025-10-06 08:02:02.920,4532.384882690028,33228766487.13465,547257889295.5534,2025-10-06 09:02:29.971,120.1823415750964,649856950.4736683,9182905003.583475
2025-10-06 10:02:21.835,124007.44666647304,53541057154.67199,2468947098708.3022,2025-10-06 09:02:24.891,4562.375721769108,31617777857.953857,550747991236.9316,2025-10-06 10:02:20.263,120.54899367496087,623488967.2913382,9203746700.173462
2025-10-06 11:02:41.108,124117.24691063132,51235419521.6194,2474036469826.92,2025-10-06 10:02:15.346,4577.537568992527,29474724093.874985,552112273637.991,2025-10-06 11:01:17.445,120.32940629520381,599725006.2600573,9189261344.835058
2025-10-06 12:02:27.845,124256.788344884,51657889852.25669,2476216353367.919,2025-10-06 11:02:25.181,4574.697109789801,28443813871.969933,552438070951.067,2025-10-06 12:02:28.150,120.0196389646636,564711285.168722,9168166787.209965
2025-10-06 13:02:06.351,124555.90769697061,52344556631.68725,2481486846048.323,2025-10-06 12:02:28.999,4572.618090498075,28466832570.565796,552138534082.5264,2025-10-06 13:01:56.850,119.82643037142701,564276755.5038415,9149176225.605108
2025-10-06 14:01:59.306,124717.7784896696,54043325104.25926,2483672936770.4526,2025-10-06 13:02:05.207,4580.2131200566755,28457147485.455597,552875412440.9427,2025-10-06 14:01:24.349,120.39722092396485,593423367.9712657,9188814392.849972
2025-10-06 15:06:34.404,124579.36634572686,58815246822.26827,2485851311188.871,2025-10-06 14:01:44.682,4626.312787131179,31068007632.671474,558010362993.3519,2025-10-06 15:06:36.711,120.1270470797119,584306581.1371585,9173329767.230783
2025-10-06 16:00:53.185,125194.70107404342,60427636058.634094,2495534487600.23,2025-10-06 15:06:26.984,4649.734622941543,33712860030.318092,561255105781.3268,2025-10-06 16:02:30.205,120.70394070113092,605324316.1379921,9221093327.086443
2025-10-06 17:02:28.643,125294.91490179634,60466260495.56303,2496292317101.786,2025-10-06 16:00:56.637,4680.658676093778,35623139118.4967,565400221558.8973,2025-10-06 17:02:16.656,119.51257488711298,635547833.7238199,9127323386.393717
2025-10-06 18:02:38.402,125465.7344354104,63197639882.15363,2497059001243.364,2025-10-06 17:02:27.537,4678.467501992121,34691480545.85165,564708192577.3701,2025-10-06 18:02:33.146,119.96264965732782,672246224.4552046,9162764829.9941
2025-10-06 19:02:09.334,126079.88702928118,64602057754.86489,2507866749377.686,2025-10-06 18:02:43.672,4705.599848626491,37794375789.62537,566651202998.15,2025-10-06 19:01:33.335,120.15852196189081,657541304.7920411,9171943579.925692
2025-10-06 20:06:13.414,125375.20071876704,67593796216.04656,2498848624006.527,2025-10-06 19:02:05.955,4713.993653656764,36856401258.812416,567277418432.4712,2025-10-06 20:01:17.955,119.94289140630326,663150265.8828667,9162141227.52058
2025-10-06 21:02:43.163,125252.37803951433,68095856589.72601,2497529640825.898,2025-10-06 20:06:13.363,4702.759730668934,38483705660.2383,567388388066.8616,2025-10-06 21:02:43.630,119.68163303559824,657410970.9338952,9134863400.711685
2025-10-06 22:02:32.780,124974.22659513997,70764553602.02519,2489404095227.759,2025-10-06 21:01:55.630,4688.8542640722235,39681395526.80057,566237644035.5243,2025-10-06 22:00:54.936,118.90874274138511,687208051.9335182,9080957684.657526
2025-10-06 23:01:34.008,125071.79779861,69966745113.29373,2492210002919.355,2025-10-06 22:02:31.111,4681.655342025328,40953213105.982285,565194983378.2803,2025-10-06 23:00:19.740,118.49515338291312,698546604.8714966,9049809497.680107
2025-10-07 00:02:09.930,124773.50823074432,69605991064.72382,2486073086655.2866,2025-10-06 23:02:18.617,4701.147670113392,40898867351.30334,567708678318.7062,2025-10-07 00:01:13.170,118.38717318392834,705811046.5708206,9048665219.582987
2025-10-07 01:00:25.515,124921.55229908747,66572841434.9845,2489462053291.3306,2025-10-07 00:02:15.054,4689.131734746596,41164885082.65789,566339901682.9528,2025-10-07 01:02:20.326,118.24819712604018,699975894.879062,9021684597.406574
2025-10-07 02:01:56.194,124655.8992667757,66362455459.09518,2484360947863.348,2025-10-07 01:02:25.941,4680.71311513921,39081299335.75191,564408800498.4897,2025-10-07 02:00:21.139,118.18354061461551,698172114.0469542,9027071923.398724
2025-10-07 03:00:09.833,124466.99639049203,66703821424.44216,2480766043937.4165,2025-10-07 02:01:54.956,4676.1688178994555,39375102469.91198,564518628941.019,2025-10-07 03:00:20.199,118.12458567061101,664673893.6707149,9023093021.11143
2025-10-07 04:02:10.503,124338.75890091427,66514035315.09705,2476967545287.667,2025-10-07 03:01:45.332,4683.62368292631,39529210792.63125,564978528281.0657,2025-10-07 04:01:30.575,118.28795199443546,657366784.9218374,9041974717.30127
2025-10-07 05:00:27.247,124567.02336158842,66519204884.44469,2482950734132.8066,2025-10-07 04:02:10.990,4692.915115363189,38671508202.47132,566098173778.1768,2025-10-07 05:01:53.508,118.67835572012926,657635570.9445975,9067324403.72879
2025-10-07 06:00:41.182,124435.48715295873,66751029584.72626,2479491556994.5303,2025-10-07 05:02:03.696,4716.647917405344,39710242453.221085,569240397761.3595,2025-10-07 06:06:14.221,118.78377256841624,689916810.4172716,9082501529.508034
2025-10-07 07:01:49.481,123948.07279897777,66954009886.05509,2470927343127.335,2025-10-07 06:06:04.140,4713.480174920571,39092138146.51481,568884012945.2673,2025-10-07 07:02:37.351,118.00748722973246,694771168.6044233,9012386459.48319
2025-10-07 08:02:12.789,123714.60661589548,66851069272.18939,2466202055458.581,2025-10-07 07:02:11.293,4674.833492720086,40630662228.66885,564042477339.9374,2025-10-07 08:01:22.710,117.78059343204704,660589243.561497,8995407133.14913
2025-10-07 09:02:26.733,124034.00312099373,68591727117.79946,2469642001635.2275,2025-10-07 08:02:13.605,4676.161068347627,40203959162.24445,564477119154.309,2025-10-07 09:02:05.153,118.14165733023755,699247134.2561663,9024365866.41688
2025-10-07 10:01:33.045,124165.94110094168,68066779863.163025,2474776950266.734,2025-10-07 09:02:27.063,4675.04905833212,41807948039.972664,564453905952.592,2025-10-07 10:00:04.451,118.23700557371785,705320948.9112701,9028380288.402971
2025-10-07 11:00:24.877,124342.71925733486,67848962481.66093,2479331208158.9136,2025-10-07 10:01:28.392,4681.555489143483,41465298132.05692,565074169441.6255,2025-10-07 11:02:49.918,118.01475107275837,690923552.2385947,9011309500.50124
2025-10-07 12:02:15.009,124553.84142326003,66362553471.41549,2481873558285.638,2025-10-07 11:01:29.383,4695.785576229131,41263099804.87161,566821683044.07,2025-10-07 12:04:33.735,118.30807538657164,732896377.6875648,9032783348.119692
2025-10-07 13:01:25.153,125020.94913156852,66368140341.04647,2491550555807.561,2025-10-07 12:02:12.069,4708.822757220711,41418667253.04068,567499501555.5983,2025-10-07 13:01:31.112,118.92583109855185,736017590.5503104,9072298075.99172
2025-10-07 14:02:08.135,123652.99325933646,66778142919.319214,2465508598935.283,2025-10-07 13:01:41.785,4747.83407146624,42073334439.403694,573144243303.1943,2025-10-07 14:01:30.110,118.33539525745147,729350079.4668115,9035467575.712156
2025-10-07 15:01:31.075,122836.89733491105,68678011756.22955,2447872055720.209,2025-10-07 14:00:44.801,4708.39471872216,42850957635.61776,568320642957.9749,2025-10-07 15:02:22.552,116.73651248088998,752080584.0742687,8918458960.033875
2025-10-07 16:05:37.932,121889.18038451842,72337706842.69131,2428725654478.2188,2025-10-07 15:02:31.687,4603.995325462651,42739289173.41665,555418776565.9845,2025-10-07 16:01:29.613,116.10731835023846,801765198.0025452,8863788500.62644
2025-10-07 17:00:45.771,121732.14822603675,75757349919.73009,2426535177331.628,2025-10-07 16:06:10.236,4508.976117116908,47162810520.721985,544777305976.2888,2025-10-07 17:01:17.552,116.4624361468706,791903360.6208943,8900564645.44907
2025-10-07 18:02:36.274,121268.19143320463,76425080070.8926,2415917434345.1777,2025-10-07 17:01:36.448,4500.103883773136,48522105523.075035,543043750848.62555,2025-10-07 18:02:38.485,115.99326592760552,783760719.9832238,8861143033.956743
2025-10-07 19:01:17.492,120928.14693401169,76794849832.59253,2409244211731.635,2025-10-07 18:02:37.585,4479.021959920285,48205183793.13481,540734668453.86096,2025-10-07 19:02:20.818,115.63326793186346,737629834.5815324,8833484632.767956
2025-10-07 20:00:17.894,121777.83582293188,76961180295.29077,2427569252596.6416,2025-10-07 19:02:16.675,4466.664868028584,49973827699.90549,539079708208.3292,2025-10-07 20:02:11.866,116.10812530327347,777953127.2914402,8869103562.036064
2025-10-07 21:02:31.317,122141.1149987215,77310956883.83186,2435358962647.019,2025-10-07 20:02:36.757,4483.4229053190975,49638253109.237076,541388496177.15576,2025-10-07 21:02:18.035,117.0079958465634,762640529.1991699,8932788513.761633
2025-10-07 22:01:58.697,121880.52557087885,75569203422.8061,2429203173531.047,2025-10-07 21:02:32.222,4513.056009184239,49990083586.47608,544966309033.91174,2025-10-07 22:01:11.898,117.05952203294893,758550513.7524164,8940688973.773836
2025-10-07 23:01:51.660,121986.64658513198,75989308583.20114,2431436183988.452,2025-10-07 22:01:53.573,4485.0383062842875,48172057798.12197,542088513818.1901,2025-10-07 23:01:56.220,117.35834535027692,738148480.8807968,8964596826.608479
2025-10-08 00:02:09.270,121518.75593575071,76087884719.80028,2421938444026.2783,2025-10-07 23:01:48.365,4497.548862870083,49020460556.46769,543063516972.687,2025-10-08 00:01:19.325,117.0474446554107,733977106.3829975,8937047031.697453
2025-10-08 01:01:43.554,121992.92527055443,77515843484.9213,2431555961524.938,2025-10-08 00:02:09.637,4454.32846286666,49804861778.9329,537522914209.85065,2025-10-08 01:01:49.058,117.87589327510355,736717473.640688,8994782582.510962
2025-10-08 02:06:09.507,121937.25943753115,77428547475.22197,2431647371618.3813,2025-10-08 01:01:29.723,4478.664156702581,50758903926.66679,540490183051.0019,2025-10-08 02:06:09.685,117.81143768146244,716921889.9420911,8994995363.697289
2025-10-08 03:02:04.668,122125.2292173656,77476496057.7891,2433117861207.6177,2025-10-08 02:00:18.231,4485.698872504915,50881207294.79559,541670257163.6719,2025-10-08 03:01:34.903,117.81498610443636,751301856.0242627,9003111445.911331
2025-10-08 04:02:02.679,121342.42417322172,78703825248.4861,2418206807041.54,2025-10-08 03:02:04.840,4484.551399079844,50653535579.99883,541163867909.0561,2025-10-08 04:01:54.841,117.08483387101695,749655678.841095,8944210428.263094
2025-10-08 05:01:55.047,121807.9359614418,78837224279.20618,2427147371011.6694,2025-10-08 04:02:02.618,4441.650008798046,52059621146.11146,536032813455.6762,2025-10-08 05:02:06.594,116.80447887264882,760565368.9433415,8916756853.692072
2025-10-08 06:02:05.314,121275.38370398917,79491206443.30685,2416136936883.3853,2025-10-08 05:01:51.522,4457.492412447604,51724648365.37437,538190316839.6746,2025-10-08 06:02:11.590,115.72374382463397,722018147.2006917,8835233390.854467
2025-10-08 07:06:33.819,121788.20134628833,78909600685.74966,2428042973881.2964,2025-10-08 06:02:11.005,4436.439551734817,51772009647.69625,534822096865.2846,2025-10-08 07:05:58.262,115.83984369710835,716094835.0921681,8854998056.460733
2025-10-08 08:06:16.257,121675.72169988607,79203606821.48286,2421390987872.056,2025-10-08 07:06:14.982,4451.564088614522,51609824260.88313,538029512266.9111,2025-10-08 08:06:31.314,116.29575537121575,696647791.5486676,8875988175.457235
2025-10-08 09:01:35.638,122480.34767521863,80473630223.54335,2441428505855.391,2025-10-08 08:06:04.051,4464.731631970364,50882488818.484215,538120176820.27313,2025-10-08 09:01:49.765,116.53257326892188,675515445.0735658,8895029501.816483
2025-10-08 10:00:45.572,122493.1910435594,80176355294.73218,2441445059284.153,2025-10-08 09:04:53.538,4480.744804602582,51437322044.03577,540461759342.7762,2025-10-08 10:02:24.932,116.99371150189026,703620497.0454345,8944020933.58314
2025-10-08 11:02:20.759,122946.14032052325,81150466561.79118,2450319108696.758,2025-10-08 10:02:43.092,4480.47957786079,51167265172.41546,540520528093.9781,2025-10-08 11:01:54.664,116.88100921948939,625883857.2477305,8929428639.35113
2025-10-08 12:02:03.492,122885.17354571314,81773403897.61072,2449319138408.4116,2025-10-08 11:02:10.528,4501.561437696751,51726597269.95992,542974139064.1806,2025-10-08 12:02:04.048,116.20803538160028,628802821.718621,8876460951.891418
2025-10-08 13:01:18.389,122653.1405888022,80818004730.71872,2444795812995.883,2025-10-08 12:01:38.418,4488.338661883578,50776158203.48798,541861822435.4787,2025-10-08 13:02:23.637,116.44892452109114,628078922.3780833,8893224028.603823
2025-10-08 14:01:28.549,122259.52769446396,78807372677.43367,2434943554291.052,2025-10-08 13:01:22.334,4474.419535460502,50683273473.51562,540432928466.6094,2025-10-08 14:02:04.632,116.70023876449798,653456343.0668501,8898605616.895777
2025-10-08 15:02:18.144,122212.81054354674,77224253452.22235,2439404718701.3174,2025-10-08 14:02:18.200,4467.914173692902,48554297951.05671,538672352586.4335,2025-10-08 15:01:52.985,116.6337288699099,619350113.7758671,8914412755.134825
2025-10-08 16:02:40.966,122170.82420533348,70091593870.83928,2433808763058.6426,2025-10-08 15:02:09.217,4456.534650734298,47230745540.17902,538545649957.1494,2025-10-08 16:02:31.357,116.46224972223737,569173437.386246,8913206119.677633
2025-10-08 17:02:07.355,123078.81464903947,66442465553.136536,2453186502501.4214,2025-10-08 16:02:41.138,4449.774426434756,41674331253.69607,536796706644.2924,2025-10-08 17:02:15.013,117.48592725237656,558751739.6467233,8941839704.2934
2025-10-08 18:04:32.267,123966.00923012884,67836667685.18283,2473990944761.1514,2025-10-08 17:00:45.250,4494.61288393389,39857882663.35896,542520757290.93335,2025-10-08 18:01:56.877,119.50443608188547,547552152.4976369,9105473418.47561
2025-10-08 19:02:07.154,123737.4205949182,67003492234.542206,2467470432731.6543,2025-10-08 18:03:44.070,4534.9279643134005,41180823423.67014,547951132813.8375,2025-10-08 19:02:17.664,118.84430303879246,587065167.6979619,9077413451.329466
2025-10-08 20:02:30.719,123480.34889116837,65306193347.25716,2462580448356.3984,2025-10-08 19:02:12.292,4531.584349846674,39769860159.00797,547239507871.28925,2025-10-08 20:01:29.370,118.65028221113376,578525849.6863858,9061181659.370352
2025-10-08 21:01:56.517,123240.61753291485,64467960041.288445,2456531489501.672,2025-10-08 20:02:23.141,4516.872292507988,39517648887.396194,545277543407.4263,2025-10-08 21:01:46.856,118.16097531825945,547459542.7624736,9028136314.25269
2025-10-08 22:02:18.194,123218.27236696568,64674104745.30315,2455904401221.5806,2025-10-08 21:01:56.630,4509.324344838605,38419249612.588135,544238409965.4673,2025-10-08 22:02:16.891,118.2752316748732,544654446.0432792,9035658657.659426
2025-10-08 23:02:50.010,123282.52156046173,63672292942.96474,2459101006088.698,2025-10-08 22:02:18.412,4518.255810325032,37849025977.86112,545104344640.3711,2025-10-08 23:00:53.774,118.60958442113314,545225759.4462006,9063033682.955528
2025-10-09 00:01:50.239,123352.50487523204,62576032795.36722,2459003621170.118,2025-10-08 23:02:36.835,4525.789322324927,37866925366.6483,546639191456.4207,2025-10-09 00:01:58.641,118.58340303274872,583487595.7821153,9054936630.191921
2025-10-09 01:02:42.647,123004.7073389183,60745561000.38188,2453542301615.598,2025-10-09 00:01:58.565,4527.578004547945,36623453162.8216,546454608029.64813,2025-10-09 01:02:28.773,119.02118691070007,582930041.7925729,9077195768.29115
2025-10-09 02:02:06.494,122445.95775755803,60890136860.06771,2439848424726.0747,2025-10-09 01:02:37.889,4516.896192216549,35998498059.417625,545595967798.65643,2025-10-09 02:01:57.525,118.63997200925917,591389511.0227478,9048574809.175467
2025-10-09 03:02:30.790,121594.1766822819,61402366091.73503,2426094639631.3857,2025-10-09 02:01:43.977,4475.277461716278,36009927898.89169,539757845217.364,2025-10-09 03:00:53.597,117.18881164469747,577319822.6712077,8951927260.79518
2025-10-09 04:02:08.959,122040.70363956786,60716118083.965614,2432109458005.065,2025-10-09 03:00:50.354,4413.1760101225,37418193645.03917,532378732126.6595,2025-10-09 04:01:21.735,118.79378017289227,643616027.094521,9113410363.961061
2025-10-09 05:01:51.028,122134.62739154362,60234412908.5337,2434620176747.3257,2025-10-09 04:02:22.793,4451.8083276697425,37050119205.84685,537214585240.4455,2025-10-09 05:02:30.193,119.23208130196541,660526314.4373076,9108862687.766588
2025-10-09 06:01:31.836,122119.51212540246,59296453861.88211,2433693732711.6675,2025-10-09 05:01:59.488,4455.127866444372,36814068479.77911,537751546333.6544,2025-10-09 06:01:37.085,118.78652249291824,646880956.3434435,9076176836.133411
2025-10-09 07:00:24.210,121968.03924852247,58527046212.2448,2430508880261.4,2025-10-09 06:01:32.050,4454.837689222767,35762552203.7742,537663186618.7584,2025-10-09 07:02:19.103,118.02559919018704,667108954.3277428,9016202757.918924
2025-10-09 08:02:00.205,121985.73572091841,57671855724.74408,2431658438122.7646,2025-10-09 07:02:06.757,4429.456707852388,36505222073.72193,535062277189.951,2025-10-09 08:02:01.983,117.83554091422059,602409587.625996,9003233121.942427
2025-10-09 09:02:18.775,121287.21846990881,56643459959.14423,2416947599343.3193,2025-10-09 08:01:13.334,4434.552731997564,35795218113.2962,535252412559.16736,2025-10-09 09:02:17.191,115.69141671883573,641305520.1169261,8843815498.224941
2025-10-09 10:01:49.073,121808.64338495776,56424242653.44733,2428032543053.8296,2025-10-09 09:02:26.859,4329.299210640669,38229097282.771355,523967886276.4012,2025-10-09 10:02:36.865,116.2118216848277,661321777.7325975,8874851504.092766
2025-10-09 11:00:50.884,122188.30027455505,56552171978.648445,2435548425861.0757,2025-10-09 10:01:52.613,4333.815666678255,39221516697.52666,523670703314.55566,2025-10-09 11:02:16.811,116.7818603698602,675388080.2273133,8921720091.98261
2025-10-09 12:02:46.943,122799.10512899117,56647403332.23143,2447799302628.632,2025-10-09 11:00:57.373,4356.249580958769,39277992056.276245,525743293522.689,2025-10-09 12:02:17.896,116.758326267707,670536173.3332809,8908251149.16501
2025-10-09 13:01:59.204,123475.01328209444,59051826301.9144,2461599928300.995,2025-10-09 12:01:28.813,4373.977272552684,39844276864.27537,528435998174.3544,2025-10-09 13:02:05.344,118.36910530929154,681304006.8476654,9044378177.126202
2025-10-09 14:01:45.525,122786.938573978,60684628746.3464,2449409474611.311,2025-10-09 13:02:12.079,4402.533184411537,41502982540.66593,531202884836.522,2025-10-09 14:01:52.814,118.32388379810752,738270970.5153865,9045133308.99971
2025-10-09 15:00:25.755,121363.29636580577,62851451750.566956,2417623946768.8413,2025-10-09 14:01:45.878,4367.634041755951,41286239037.52804,528389604215.02893,2025-10-09 15:00:32.821,117.84396263562311,780688894.6800094,8970770050.925966
2025-10-09 16:01:31.536,121192.61184310442,64489168342.86457,2415641368595.741,2025-10-09 15:02:22.943,4339.29125176526,41434381297.749565,523787672098.1021,2025-10-09 16:01:09.507,118.32819023426774,821395753.9415277,9036679555.396687
2025-10-09 17:02:40.749,120322.04794974093,65503373725.57905,2399591124819.8677,2025-10-09 16:01:20.689,4315.996818097611,42547627778.59682,521057239617.3315,2025-10-09 17:02:47.414,116.82279054918051,851019610.4483917,8933831613.191595
